"Round 1","Round 2","Round 3","Round 4","Cell type number","Final cell type","X","Y","CD31...vasculature.Cyc_19_ch_3","CD34...vasculature.Cyc_20_ch_3","Cytokeratin...epithelia.Cyc_10_ch_2","aSMA...smooth.muscle.Cyc_11_ch_2","Podoplanin...lymphatics.Cyc_19_ch_4","CD45...hematopoietic.cells.Cyc_4_ch_2","CD15...granulocytes.Cyc_14_ch_2","CD3...T.cells.Cyc_16_ch_4","CD20...B.cells.Cyc_8_ch_3","CD11c...DCs.Cyc_12_ch_3","CD163...macrophages.Cyc_17_ch_3","CD68...macrophages.Cyc_18_ch_4","CD38...multifunctional.Cyc_20_ch_4","CD56...NK.cells.Cyc_10_ch_4","CD8...cytotoxic.T.cells.Cyc_3_ch_2","CD4...T.helper.cells.Cyc_6_ch_3","CD45RO...memory.cells.Cyc_18_ch_3","FOXP3...regulatory.T.cells.Cyc_2_ch_3"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1188","147","0.857010484","119.0073776","0","0","199.7628784","1126.897339","0","816.288208","0.000335","493.0652771","4472.267578","3037.992676","700.9543457","488.4432068","4642.959961","629.6729736","3583.681641","367.5276489"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1191","521","38.90309525","1092.384766","0.07110092","1132.411743","152.5607758","998.5567627","0.11639908","981.8881836","0","217.6290131","511.3474731","232.4787903","394.2425537","304.6433411","6398.108398","269.4673157","3427.152588","452.0590515"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1220","461","19.68861198","321.515625","0.013935608","480.8500671","127.719368","653.2979126","0","1051.899048","0","86.34069824","367.7145691","231.0062408","485.4790955","311.447876","7259.588867","305.9980774","4047.38208","306.7313843"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1230","555","235.0946198","401.8873291","0.096779823","372.9344482","779.4450684","979.4319458","0","738.213501","0","467.8028259","3695.750244","829.1665039","374.0323181","510.8734131","4497.934082","482.0369568","2926.262695","442.9427185"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1209","1095","0","350.7796631","0","22.86663055","193.2424774","945.6634521","0","1106.636108","0","72.16886902","705.9430542","229.4382629","452.3927307","255.2387238","7871.733887","1664.649658","9308.557617","235.561676"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1224","1349","9.969595909","74.56519318","0.064603984","39.39591599","38.00875854","416.2383118","0","1028.529175","0","117.4069595","311.918396","1380.144653","878.4083862","248.4295654","8688.091797","251.6964569","6109.687012","191.5055237"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1245","601","65.95185089","2300.210693","0.212394491","42.16495895","143.8322144","939.0822754","1.98764503","1131.580444","0.073045723","573.7454224","3316.535889","2467.026855","584.7539673","485.8344421","6275.437988","1270.630493","4874.476074","373.3954468"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1245","922","0","0","0","428.0704651","129.5822601","117.198494","0","960.5245972","1.72e-06","0","0","0","186.0102081","138.144165","6527.797363","39.56106186","3046.733398","67.79205322"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1271","12","83.85881042","657.625","0.157716095","1101.746582","57.4146843","2158.252686","0.053391539","1023.363342","0.029674524","230.4270325","1094.048828","195.8419189","583.3158569","298.9621887","11861.46289","98.07778931","5509.743164","353.1808472"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1284","269","14.97081375","1370.176636","0.039938558","50.58064651","89.3010788","1801.706665","0","811.4423828","0.565284193","111.0890961","238.4884796","38.56374741","328.4500732","117.7050705","8027.256348","304.5453186","5625.797363","248.3486938"
"immune cells","CD15+ granulocytes","Unknown","Unknown","7","CD15+ granulocytes","1300","139","104.3469009","937.296814","0","165.3379669","48.64009094","506.0979614","198.6215363","944.3850098","0","78.59636688","274.4324951","86.73023987","241.1320038","235.7095337","6099.457031","101.0203705","2854.619873","217.3258209"
"immune cells","Unknown","Unknown","Unknown","5","immune cells","1330","82","128.9407349","816.2179565","0.395422429","10.8996067","41.14662933","1965.35083","0.740785897","924.4940796","0","122.1916046","0","637.0350952","349.1289978","271.8398438","6740.359863","108.095993","3847.39502","160.6863556"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1345","2","126.1726227","2384.573486","0.178996593","145.6959991","103.0544205","1347.879639","0.267431974","1447.881836","0.003826531","243.7351227","5861.794434","835.8546143","507.271698","402.6594238","8173.898438","1277.873779","5074.645508","807.9706421"
"lymphatics","Unknown","Unknown","Unknown","4","lymphatics","1347","444","166.2696533","589.0636597","0","0","845.427002","938.3007813","0","955.3674316","0.177742168","260.5694275","5218.264648","768.9577026","419.7452393","314.7268372","7393.348145","524.0952759","4526.520996","435.993988"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","1365","65","50.03978348","896.1325073","26.41678047","956.352417","70.14584351","383.4869385","46.61035156","809.3116455","0.247625142","75.42429352","202.0444794","152.4100494","413.1011047","332.1821594","4706.548828","136.18573","5666.004395","276.7260132"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1361","637","2.066528082","216.4748383","0","190.0918884","58.45405579","86.81455231","0","991.7226563","0","111.8582153","388.4935608","146.9808807","260.7505188","405.2557068","4469.616211","370.9342957","2074.293457","267.0947876"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1393","130","0","137.7282867","2.483916998","0","80.54137421","2173.951904","17.43003845","565.0142212","0.019685021","536.2601929","3337.960938","2168.549316","369.6623535","614.4724731","4366.643066","829.5657349","3730.511719","225.0728149"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1382","1409","415.1798401","1113.906982","1.95477736","550.1026001","100.211235","2939.305176","0.206369638","2149.264648","0.062744215","224.1868896","591.4674683","211.6952057","735.508667","249.2015381","14859.94727","438.8012695","6572.731934","519.671875"
"immune cells","CD15+ granulocytes","Unknown","Unknown","7","CD15+ granulocytes","1409","139","0","539.7017212","74.24194336","969.3461304","67.85455322","225.5028992","208.7454987","325.0061035","0.12993665","284.6886292","1932.245972","610.6824951","269.1797485","415.8322144","1086.947144","188.0130157","1405.811157","149.599884"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1496","79","16.83659935","3283.510742","0","361.4775391","61.81578064","1835.018555","0","1444.400757","0.022521859","136.7092285","8511.185547","747.7137451","724.0491333","381.6486511","5634.781738","1819.86792","5206.785156","455.2164612"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","1502","0","321.9663086","1009.328491","0","680.9545288","81.5839386","517.5154419","0","516.4053955","0.275687814","65.2936554","505.1959534","288.6434631","1747.848999","336.0061646","4125.488281","265.2375183","2208.204834","641.0567017"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1514","79","66.62241364","2772.734131","0.120477132","141.759552","81.39123535","3318.790771","1.593287945","1941.872437","0","169.7444611","323.7342224","137.95578","1339.267822","397.9084778","10795.99512","2234.292236","7260.810059","556.4816895"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1542","809","38.44219589","748.8122559","0","164.6969299","81.77803802","1837.787964","0","1185.050415","0","44.5163002","226.004425","105.9735107","289.2909851","308.8691406","10673.55273","310.135437","5344.166016","267.1854553"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1534","1004","0","210.70224","0","145.4793091","187.3681946","1579.88147","0","862.256897","0","21.80813789","234.3939667","227.2939758","371.1628113","266.3864136","8035.00293","594.0722046","2577.513916","173.0670929"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1535","1260","0.654792607","268.0720215","3.6e-06","43.05787277","164.3662872","202.9291992","0","901.7630005","0","43.10481644","230.8460693","250.9371338","317.5541382","265.6623535","7823.953125","795.7866211","2436.488037","269.8322144"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1593","36","2.032855988","139.669754","0","2983.688232","58.32855988","1203.981445","0","1322.369019","0","102.0480194","398.6663818","182.8171844","363.8677368","384.7860107","10622.11035","614.6680908","5462.315918","363.9772644"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1625","49","0","3491.310791","3.960915804","1203.040894","127.8070374","1527.436646","4.282308578","1255.595093","0.102274247","163.3873901","3864.582275","426.0947266","1381.621216","337.339325","6897.217285","584.2493896","2535.361084","557.1703491"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1642","181","116.2566071","5558.86084","0","0","241.4459229","419.9096375","0","1383.722168","0","163.1761017","7622.78125","1455.010742","228.8941803","318.2183228","11275.65332","111.7521057","5638.550781","295.7141418"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1658","34","715.3030396","1994.879761","0.18532142","961.5756836","74.27043152","1278.785034","1.560365081","1460.209839","0.093253978","189.6068268","71.17782593","85.45955658","2163.220459","328.8936462","11628.27344","218.658371","3722.004639","584.7965088"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","1702","383","164.5310516","1034.798584","0.121279687","1203.621704","1999.726807","25.79170227","2.716681242","177.9425201","0","89.42723083","314.9088745","105.2105179","274.2680664","228.3747559","1988.965942","118.098175","1052.944824","237.2977905"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1719","75","98.0424118","321.2654724","2.238722324","18.05981445","71.61112213","1049.664063","1064.415527","993.3422852","0.11302463","108.7941971","905.1561279","739.2277222","695.7984619","383.7789001","4284.164063","484.3970337","3738.197266","395.8354492"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","1744","104","998.312439","3948.323242","0","2112.898682","128.4361115","1990.571655","0","1066.845215","0","92.06208038","195.8005066","100.0475922","1214.843018","318.6828308","7086.332031","218.4196014","2314.240723","431.2896118"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1740","503","5.570175648","7378.550781","0.082981065","413.930603","387.4380493","780.7340088","0","1050.567261","0.037190128","13.8435936","505.7827759","351.4301758","795.7237549","302.1292114","8478.714844","296.4674683","4300.236816","275.1665649"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1738","597","4.968240738","1826.160767","0","0","364.3878174","3890.478027","336.9372253","934.6334229","0","0","0.282398462","0","406.7129517","369.0329895","9125.949219","89.54470825","2134.662842","142.0422974"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","1749","155","0","1676.324341","0.75318408","1223.810059","76.2210083","636.052124","1.20337069","1118.358643","0","349.6744995","958.6577759","848.8879395","275.8519897","719.3002319","6792.820801","473.1152344","4652.69873","450.9774475"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1743","732","70.25575256","6830.672852","2.270731449","90.60847473","756.6234131","3690.196045","1.210030913","1048.37561","0.000286","78.86387634","190.1048126","229.571228","449.9836731","270.4131775","10184.63281","98.59629059","2869.217529","50.81086731"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1748","431","67.62073517","85.73815155","0","682.017395","234.1790924","763.6400757","0","1439.159302","0","152.5083466","4418.194336","1900.434692","282.690094","279.6061707","8391.632813","435.9535217","5184.90332","342.1341553"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","1756","233","226.2866669","7154.022949","3.134986162","2013.846436","92.83969116","831.0803223","9.724845886","1302.338257","0.437404364","237.8852539","567.2818604","221.5345154","517.6498413","422.6115723","6904.863281","424.7200623","4281.792969","661.21521"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1803","171","0","0","0","2482.276367","43.24515915","1040.994995","0","1344.277954","0","2.879153728","709.637146","136.107193","316.32547","434.1541443","10382.16602","486.4185181","3898.730225","142.7468262"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1797","500","220.8716278","296.4007568","1.250926375","256.0140686","51.66482925","1641.526611","797.2476807","1084.634888","0.177820697","237.2202759","596.8893433","186.0939484","618.887085","307.0925903","2468.919434","2610.602051","5036.848633","498.5884705"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1785","1294","16.30172348","369.1573181","0.334770113","512.333313","86.64080811","672.074707","51.54956818","1358.513672","0.04454023","24.92600632","132.6465454","230.941803","238.5567474","330.1357727","10181.09961","330.1300354","5415.149414","90.71264648"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1804","1194","2.486717463","26.82485771","0.1173077","4.902795792","234.3426971","637.7786865","0.047686055","928.293396","0","48.0822525","7947.309082","697.5304565","203.5435486","164.5268402","5736.002441","288.6210022","3855.392822","173.8401642"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1819","533","15.0240984","2901.091553","1.216508508","72.55257416","126.5565796","553.8093262","1.9161551","1909.098511","0.000437","230.4375763","664.1324463","124.8011856","198.3368073","306.9141235","8313.731445","283.4178772","2141.677979","491.4506531"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","1840","286","28.64660645","1780.957764","0.025608195","5291.279297","65.19206238","1490.102417","0","877.0358276","0","180.4673462","405.1766968","184.819458","383.3085938","442.0166321","6265.225586","258.8911743","3792.265137","628.409729"
"aSMA+ stroma","Unknown","Unknown","Unknown","3","aSMA+ stroma","64","677","123.6375122","534.3149414","81.90125275","4713.587891","85.93423462","556.3738403","176.6639099","262.3341064","0","176.1769562","737.9921265","589.0517578","592.4347534","856.3704834","2710.518066","184.765213","4315.532715","274.9264221"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","913","525","47.14772415","421.7496948","21.59417915","46.12456512","68.12565613","0","0","0","0.079046518","158.9133759","658.2640381","476.949646","84.94981384","224.9590912","138.3257141","0","0","136.3443451"
"immune cells","CD3+ T cells","CD8+ T cells","Unknown","13","CD8+ T cells","1105","389","7.02509737","505.3228149","0.269147545","1949.890137","81.72003174","365.4668884","0","249.7568207","0.103418432","70.21678925","271.1886597","198.116394","205.840332","463.2492371","1884.999512","274.2250061","1154.717041","261.739502"
"immune cells","CD3+ T cells","Unknown","Unknown","6","CD3+ T cells","1411","27","18.18753433","235.0063629","0","1359.783203","90.83470917","325.6009827","0","234.8813629","0","191.7878723","1480.091919","1558.116821","291.8106995","668.6022339","1882.102295","373.0683899","1710.820313","320.7893982"
"vasculature","Unknown","Unknown","Unknown","1","vasculature","1392","1420","338.2078857","804.6851807","0.004848248","82.1723175","306.2772827","0","0","0","0","87.06681061","283.1963196","320.5415955","1333.606445","456.3586731","0","318.8584595","0","477.0189819"
"Unknown","Unknown","Unknown","Unknown","0","Unknown","1477","882","0","91.69205475","0","292.9985352","52.4236908","0","0","44.39499283","0","0","0","204.5618591","94.35088348","265.5385742","207.5025177","102.1379013","370.485321","43.3727684"
